UMAP_1,UMAP_2,Outlier_Level
6.214336,2.657633,0
6.1499033,4.659579,0
12.500015,-0.42258433,0
14.604445,1.1906798,0
4.2161517,-3.7425702,0
8.257214,4.6968207,0
8.771675,7.517863,0
15.281103,13.874165,0
13.221415,-0.6720025,0
11.03143,-3.6542177,0
13.588939,-0.94993234,0
10.81176,3.4117522,0
10.735525,11.336028,0
5.062529,4.204294,0
9.603345,-0.5865115,0
12.175698,2.5066743,0
13.537636,0.8970681,0
11.607305,3.3628192,0
13.683592,0.026376463,0
8.659916,8.020037,0
12.5681095,-0.72081757,0
12.3243065,7.9783177,0
4.211063,-3.7457194,0
8.165166,-1.5045319,0
4.750852,3.5176141,0
9.927548,0.9286441,0
7.5592566,7.697022,0
9.728205,7.4676785,0
11.705975,12.075121,0
12.0933,12.426302,0
9.338142,1.8903756,0
9.723116,-2.539934,0
11.088912,-2.9094298,0
1.9808304,-1.9753786,0
12.547293,2.0958915,0
13.132594,8.81972,0
10.201361,11.896871,0
9.772269,3.5957289,0
9.925475,2.6564293,0
6.5884514,-3.1692634,0
11.388564,12.130292,0
9.0991,1.2797976,0
9.394728,-1.0591501,0
13.14287,-11.214403,0
6.9333115,-0.8489066,0
8.9806,0.29350594,0
9.766166,6.404394,0
10.971849,5.70272,0
12.497851,7.0349503,0
16.116446,13.926659,0
8.557386,6.239994,0
0.623917,-0.59532344,1
14.901623,13.2331505,0
9.601258,7.465975,0
6.5604854,-4.391106,0
14.195084,-0.6023391,0
14.333251,-1.1369953,0
4.6968765,0.8314943,0
8.999976,6.4819913,0
9.188262,-3.1376722,0
12.472296,2.1831079,0
14.674842,1.6728019,0
17.292107,10.185459,0
10.288885,9.65182,0
10.658095,-12.384569,0
6.937312,-2.3312364,0
5.7419314,4.6015143,0
7.4649916,-1.9070588,0
7.510784,0.10999375,0
7.0003257,1.2053056,0
7.6738105,0.3202521,0
8.62948,4.861353,0
11.229438,7.0490885,0
8.006953,6.1561723,0
10.893366,1.0991743,0
15.710412,14.1347885,0
9.730061,4.707997,0
12.449445,-2.1424346,0
7.985154,5.748885,0
11.534365,3.7223082,0
13.577375,1.6515249,0
12.470609,6.2724314,0
8.756829,2.3150172,0
12.111593,0.47809178,0
9.22869,0.4820212,0
14.977217,0.8929366,0
6.2625847,2.5224557,0
9.9094715,12.794623,0
13.411801,0.944581,0
10.580912,-6.92979,0
12.846115,8.965917,0
12.378619,7.355015,0
16.494406,6.2179627,0
12.758154,8.918132,0
9.9981575,12.908563,0
13.370495,6.153912,0
13.78618,0.5038031,0
8.28747,6.0999193,0
13.307389,6.884105,0
4.4912925,6.3118577,0
8.982129,5.4835725,0
14.127458,1.9462385,0
8.420519,3.2190535,0
11.22561,10.698633,0
15.762922,14.781727,0
3.390152,-2.9260068,0
11.065742,4.2614326,0
13.384907,1.7453777,0
8.733637,-2.8902044,0
11.513578,12.054665,0
8.977446,0.81289345,0
11.692996,-1.238267,0
7.8296576,-1.0005189,0
6.9107575,-4.520607,0
11.85993,16.05525,0
13.195218,1.2075949,0
9.159105,-3.186749,0
11.446806,0.788643,0
12.087998,6.4014907,0
8.223779,5.2026873,0
1.6581697,-2.4213762,0
6.4818296,0.42442247,0
11.478327,12.040761,0
15.822955,13.60612,0
5.487368,1.5786321,0
8.355215,7.2852683,0
13.992794,2.0134468,0
13.656059,2.100603,0
12.966865,5.7586646,0
7.916197,5.4068666,0
10.737519,-2.0368164,0
13.131498,-0.731922,0
6.484186,3.997263,0
10.147146,-2.5652401,0
12.251631,-0.7368159,0
12.100538,-2.0287678,0
5.313524,3.6011653,0
10.774078,1.4199897,0
10.211402,8.178089,0
6.984502,0.9421267,0
12.635911,2.5009363,0
14.174007,12.664194,0
9.986144,4.85924,0
14.206086,1.3621706,0
10.52382,11.285126,0
8.01017,5.5899277,0
13.05247,-1.7377024,0
4.17203,-3.29495,0
11.786234,2.4193935,0
10.364562,8.37904,0
14.083601,2.1215632,0
12.4790125,12.121522,0
7.785186,3.0390742,0
13.601531,7.0851917,0
16.294207,14.08146,0
11.705634,12.337204,0
10.566815,1.5070914,0
9.932819,-0.4539013,0
10.222293,-0.84457743,0
12.326439,-1.2332141,0
10.945418,10.963366,0
9.867097,-0.6022855,0
15.921429,13.1005535,0
11.497273,0.94625807,0
9.077199,-6.0885305,1
11.53107,6.2050514,0
10.770817,3.4016345,0
10.146062,2.0522244,0
10.32084,6.2482247,0
12.805552,8.609148,0
8.251268,7.6984577,0
7.2874827,1.3719537,0
10.735538,-6.584374,0
10.49456,0.41962746,0
13.032211,1.6749626,0
10.400083,11.584683,0
12.710223,7.404422,0
10.309204,3.2403405,0
7.4712653,-2.9694545,0
11.249973,4.0693493,0
8.925088,5.6177263,0
10.2741995,3.214227,0
13.715059,5.2431154,0
10.431512,7.789366,0
13.6033325,2.3131998,0
14.402443,11.928541,0
7.0058074,3.3702204,0
9.352931,6.288399,0
7.234502,3.5892189,0
7.470019,1.3356048,0
9.975669,0.9094483,0
13.749147,5.8562727,0
9.072668,-0.86302507,0
10.267179,6.224187,0
15.128771,12.136908,0
14.290535,1.5938293,0
7.727061,-9.685643,0
12.19182,-1.5115942,0
6.6554255,-3.1522307,0
5.4728746,4.7047005,0
9.925223,-1.1421821,0
4.8246055,4.2131753,0
11.669505,-1.7884427,0
4.873952,-2.6576924,0
9.450221,3.3257525,0
6.804294,0.9222896,0
11.722455,12.117805,0
5.500837,4.653761,0
13.351072,6.0910025,0
13.751009,6.255968,0
10.178064,7.83191,0
12.08847,10.4429,0
8.780177,-2.733863,0
10.802637,3.9079123,0
10.888734,10.315022,0
10.659533,1.5898807,0
7.563847,-4.003855,0
11.172216,12.523176,0
9.076418,1.2756004,0
6.1398478,-0.90648687,0
16.431664,13.177271,0
11.08859,11.469424,0
13.010333,8.976858,0
9.45524,7.5008793,0
12.325142,10.414656,0
9.863637,6.4529943,0
15.646999,13.138635,0
10.8366165,4.023847,0
11.89578,-1.9884307,0
7.4831004,-0.55687153,0
12.161365,0.7799971,0
12.932693,9.012389,0
5.651648,-0.77690256,0
13.59166,6.4307117,0
9.761638,12.942629,0
10.859046,11.763585,0
8.067342,-7.292983,0
16.459127,14.106344,0
10.776543,12.788809,0
10.553002,7.289267,0
9.98844,-3.3617663,0
11.650332,3.349658,0
11.565348,6.554987,0
7.2875,0.6724992,0
15.95289,13.200169,0
15.495327,13.192975,0
10.890025,3.7551477,0
13.681341,6.506409,1
15.619587,12.435638,0
11.750358,12.70441,0
11.788791,12.866882,0
8.369244,-0.94674873,0
7.776593,-0.00461162,0
16.343483,14.030007,0
6.9602327,6.608826,0
12.2327585,1.0603421,0
9.187529,6.149016,0
9.203177,7.6225195,0
10.766264,3.8284783,0
7.155514,1.4135684,0
10.632347,-0.3895782,0
4.550184,-2.9921691,0
7.9822135,0.8190818,0
9.758462,-2.051485,0
7.4334683,1.375934,0
12.641134,-2.416317,0
11.1781225,3.68697,0
13.64027,6.5332966,0
13.06411,8.856004,0
13.266845,0.44126886,0
13.684467,5.6909475,0
13.462284,10.104953,0
11.576169,10.709462,0
4.8004155,-2.5251303,0
10.591209,5.56443,0
11.442737,6.0556326,0
10.822936,3.820585,0
8.743269,4.834303,0
12.468915,1.3952311,0
7.504772,1.200386,0
10.458645,12.013713,0
10.452232,6.339394,0
10.866197,12.753542,0
15.17026,12.938145,0
9.592594,-2.2258549,0
8.947342,2.9554145,0
5.581467,3.9006784,0
9.233563,3.4941635,0
13.6489725,5.690964,0
8.545278,0.84418184,0
6.883559,1.2690281,0
15.11665,12.866294,0
11.624418,11.420991,0
16.587643,13.377243,0
-1.1070906,3.7984343,2
13.467561,-0.95982254,0
10.21918,12.607094,0
12.961263,-2.058087,0
11.323774,1.7090528,0
12.326318,-1.5392674,0
9.05393,1.2777362,0
14.975154,0.957071,0
14.806148,1.1749314,0
11.582194,-0.96787465,0
8.335365,8.167567,0
9.889339,4.4593263,0
8.252501,7.439383,0
6.450546,-3.7308042,0
8.69123,-1.0324506,0
10.059133,-3.983151,0
10.135233,-4.0050993,0
12.710143,-1.4513626,0
8.6273155,-4.2734237,0
12.353255,-0.7560249,0
11.652398,-2.1451993,0
5.0538487,4.1088104,0
7.5899677,-3.4235978,0
12.638095,-2.755382,0
5.229203,-3.0063603,0
13.593184,-0.73883927,0
10.764246,10.813242,0
15.92665,14.633811,0
15.923431,13.769296,0
2.1733575,-0.050476916,3
8.340838,-4.03625,0
6.938286,1.1493024,0
8.420767,-10.118346,0
8.511424,7.6451955,0
6.5997286,0.6015622,0
12.540655,10.7145195,0
10.5833435,12.2548275,0
9.176145,7.6100054,0
14.1959915,1.7187018,0
12.392776,0.15825121,0
8.253669,5.818429,0
11.858725,3.8788369,0
9.228633,2.9776752,0
7.8118386,4.9958487,0
10.974905,-1.5604734,0
14.766823,1.4784448,0
12.666729,6.295825,0
10.027588,12.802032,0
13.01107,-1.7318661,0
12.419037,1.068135,0
16.054726,12.230234,0
13.939476,-1.638218,0
13.908547,2.567646,0
13.924444,-1.666126,0
8.958236,7.792948,0
13.958378,-1.6801292,0
8.533463,-3.1846209,0
14.012923,1.5631495,0
10.275449,-1.9296023,0
1.5060714,-1.919436,2
8.163425,6.5174217,0
11.42918,13.731885,0
6.0443754,0.18229653,0
7.6165037,3.134717,0
15.900373,11.9752655,0
11.874455,6.5941358,0
13.257511,10.897723,0
8.6461935,-3.1072788,0
-0.2556532,0.89413905,2
15.5128,14.757356,0
13.484478,6.075493,0
10.974304,11.720044,0
10.969866,2.2032719,0
13.582478,10.098278,0
8.482775,1.4268719,0
10.920429,-1.1137084,0
7.499624,0.404802,0
12.681377,8.824629,0
9.056518,1.1296885,0
11.655804,6.0068493,0
9.813864,6.1847243,0
5.0463276,4.274168,0
13.759051,2.5847518,0
13.284689,1.4481195,0
15.2489605,12.933413,0
9.041782,-6.219851,0
8.66939,0.36609015,0
9.9743185,7.496717,0
7.727971,-9.686327,0
13.372347,10.154165,0
0.10973589,0.08528819,2
7.9049187,8.34537,0
-0.4226947,1.2665448,2
10.377261,-0.22770724,0
13.143551,9.206807,0
10.782304,3.0197763,0
9.368385,-1.8836071,0
9.811022,7.0872726,0
11.048729,-2.0110004,0
9.5535145,-2.9095278,0
9.0271635,-2.5330124,0
10.896642,12.573451,0
8.0217285,-3.2292786,0
10.684779,0.4980715,0
8.017443,7.791914,0
8.593135,5.3230157,0
12.456678,-0.8905314,0
10.048664,0.5201482,0
12.299097,-3.2005286,0
7.454816,7.8018675,0
12.892505,-0.34575132,0
13.982872,2.7332044,0
7.9985247,5.966432,0
13.506187,-0.9701301,0
12.263454,-1.8555362,0
11.7090225,-0.56600994,0
10.4638815,-2.2518609,0
8.8704605,7.8690248,0
13.029914,-1.6682421,0
13.079446,-0.9543769,0
11.965023,-2.556484,0
12.1587,0.9998519,0
7.902752,6.305355,0
10.834938,4.9077635,0
12.105598,7.3392177,0
9.008288,7.319192,0
11.180842,11.41521,1
12.792175,8.153818,0
14.581317,1.7258706,0
13.2669735,-1.4357183,0
11.546007,-2.6113224,0
10.686602,12.460708,0
10.024075,2.8545709,0
8.543409,4.7601447,0
8.972349,6.81542,0
10.766739,3.3314242,0
3.3649862,-3.4876535,0
12.259247,-0.93331057,0
11.796135,6.8739095,0
8.286297,6.382239,0
11.8147955,7.160509,0
7.7727523,6.0025816,0
13.138968,-0.63100487,0
12.371453,2.153205,0
13.73743,12.716197,1
12.120977,7.223218,0
9.579039,12.761607,0
12.663331,7.8406835,0
12.042764,7.2314873,0
12.025253,12.64752,0
5.330955,4.5359616,0
12.968368,-0.8151173,0
10.74274,12.166973,0
10.52609,-2.2493577,0
14.004634,2.688813,0
8.891108,-0.7794722,0
12.506414,6.4106407,0
10.755943,1.3752714,0
15.12135,0.74479127,0
14.302927,1.3607802,0
13.398816,2.031935,0
7.776765,-4.0256424,0
4.6731176,3.7139554,0
8.792719,-0.84815526,0
14.418422,1.3001095,0
14.411183,1.8237437,0
9.4466715,6.583445,0
11.571472,1.9235927,0
14.415162,2.4007506,0
8.992051,8.611341,0
11.810983,-0.110310465,0
10.307881,3.3856936,0
4.370659,-3.2851255,0
9.371516,3.5266173,0
12.180896,0.78544676,0
14.51488,2.4247591,0
14.686052,13.718286,1
5.1703563,-3.9480019,0
12.733747,3.4346561,0
10.432786,-3.5584784,0
15.059743,13.732445,0
12.964297,0.23763052,0
10.538134,7.270826,0
10.366229,0.57154894,0
10.973099,14.019167,0
2.083645,-2.5479715,0
7.8405285,-1.3659294,0
6.2809954,-3.4633687,0
5.095039,4.2427025,0
14.957976,13.739702,0
10.741867,12.842317,0
10.985181,2.970577,0
9.125309,-3.1250896,0
8.0436325,6.4731307,0
11.036605,3.089007,0
12.73672,2.8836648,0
13.910793,1.4735199,0
11.49195,-2.1938863,0
12.189555,-1.669477,0
12.991218,1.0879662,0
11.154376,0.46735463,0
10.956966,1.6327758,0
13.28778,5.6681356,0
11.478884,3.496493,0
10.329206,-3.3804424,0
7.3160057,0.16915785,0
7.838383,4.555917,0
7.875407,5.2460876,0
11.898956,-2.7093997,0
12.088438,1.524181,0
11.475342,-2.6306608,0
14.707944,5.485686,0
12.932863,6.2003365,0
13.443063,5.9325995,0
8.1043625,6.69212,0
10.971339,12.791427,0
12.759861,1.0511967,0
13.303014,0.14742686,0
11.295782,-2.793861,0
13.491937,-1.0160071,0
12.901225,-1.963582,0
11.090688,14.024921,0
6.9146323,-3.6733136,0
13.797918,0.3238457,0
11.064183,14.190304,0
7.792292,-1.0022893,0
9.515104,3.9812212,0
7.4537725,1.3782659,0
8.392792,5.1264696,0
11.239045,1.86265,0
11.981764,1.5430174,0
10.656862,12.352385,0
8.044221,5.682263,0
10.837649,3.7153137,0
15.662266,12.759201,0
6.848121,-4.5971966,0
13.959244,2.584057,0
6.5648727,0.22315696,0
14.497373,2.3913813,0
11.552002,2.9393392,0
11.950614,-1.3932092,0
12.823214,8.12926,0
5.4226484,4.7626805,0
12.036667,0.6094422,0
16.035421,13.814608,0
10.167385,11.84288,0
10.785972,10.757694,0
10.79343,10.778085,0
11.039867,13.247597,0
14.17306,1.8348948,0
12.995812,-0.67977446,0
7.876872,-0.44317198,0
7.2575493,5.708491,0
3.7240767,-2.9271832,0
9.596898,7.896725,0
13.927296,0.15275003,0
11.171443,-0.7343896,0
12.801593,2.820025,0
12.424736,1.2305689,0
7.5406246,6.0749173,0
10.521263,1.5305326,0
7.6895785,5.547899,0
7.5229826,5.5482044,0
4.6418734,4.4915776,0
5.83923,2.043244,0
13.361393,5.7595434,0
9.996931,12.410575,0
5.231394,3.5979784,0
2.948557,-0.18570487,2
8.634919,1.8866235,0
12.796357,-2.3927364,0
13.1598425,-2.051385,0
9.476057,5.8837676,0
13.839646,0.25906745,0
7.8344016,-7.409292,0
8.039516,4.2743487,0
12.345139,2.7318478,0
7.25037,-4.102099,0
13.080376,9.006599,0
9.735755,2.6503918,0
10.419675,5.684272,0
10.764317,13.501283,0
8.395793,-1.27889,0
14.364316,5.6394186,0
6.4565983,2.7470899,0
11.4755945,-2.6429505,0
9.371035,-0.8005419,0
9.538659,6.304883,0
7.0015125,-4.460767,0
9.065004,0.59277195,0
11.28638,13.13406,0
11.0691185,0.014780889,0
9.965273,2.6992362,0
14.819275,0.08201837,0
13.222169,-1.6604158,0
11.300332,12.420075,0
11.390334,6.5781655,0
9.533382,-9.995984,1
13.780814,2.1334205,0
14.066008,1.4692483,0
8.026364,8.01117,0
9.1487465,-1.1410886,0
13.734722,2.6472733,0
11.230554,-0.73544925,0
12.275348,-1.4990581,0
12.912328,-1.4342402,0
8.909064,0.77248126,0
14.3924,1.4814092,0
10.93496,-1.943825,0
13.401201,-1.3639674,0
13.705304,-0.8824246,0
9.086182,8.052571,0
13.9688835,1.9148159,0
13.668168,-0.85005003,0
5.7643886,-5.1256976,0
10.494524,-2.304016,0
10.736134,-1.8986087,0
6.131814,2.3831456,0
12.611035,0.15592097,0
10.913726,3.6322844,0
10.896784,-1.6949257,0
8.517844,0.40907255,0
13.127237,1.1913794,0
12.392649,11.880456,0
13.184371,-1.0944102,0
7.7994256,8.069255,0
9.805998,12.89341,0
4.1008606,-2.3610528,0
10.24585,7.319962,0
9.52577,0.84893435,0
8.482292,-4.1772294,0
6.1023474,4.051512,0
8.551969,5.860206,0
9.204229,3.4172626,0
7.854885,5.6318035,0
12.065501,-0.84458923,0
11.607,-0.6328842,0
7.526577,5.550937,0
11.489167,2.8133438,0
10.866309,-1.2265161,0
12.078696,-0.76031965,0
10.51625,12.907636,0
7.4301095,6.3992376,0
12.778205,8.593698,0
9.5008135,7.872081,0
7.6485195,3.3478317,0
8.77777,5.5936456,0
8.533358,6.816574,0
7.5531693,-3.7390876,0
11.827988,-0.8935167,0
14.385353,-3.9479995,0
9.479596,-0.46080887,0
12.4846945,1.87129,0
12.289868,1.4271723,0
8.9905405,8.409818,0
9.872662,5.79395,0
7.566536,5.4931545,0
8.550448,5.7426314,0
13.930311,1.5113734,0
9.511035,6.969517,1
9.38917,6.6326084,0
13.117886,1.1360654,0
6.517369,-3.7082274,0
8.390227,-2.5655375,0
9.219784,-0.60561204,0
8.000036,8.043625,0
10.590298,11.167439,0
7.7793155,5.4599824,0
10.534386,3.6000166,0
10.755842,4.524779,0
8.335849,6.0934544,0
12.770341,2.8471653,0
12.684118,3.0071683,0
9.45597,6.655765,0
12.016723,-1.2633052,0
10.845746,1.3294218,0
5.4670043,4.22815,0
11.199312,11.408847,0
9.87003,12.087543,0
7.615666,6.3333983,0
13.514515,-0.9208737,0
11.330589,-1.3139782,0
8.674506,1.1513371,0
8.909165,5.809441,0
16.422531,12.714834,0
8.05789,1.9135736,0
10.850891,3.4543319,0
9.857226,5.7722983,0
13.616986,-0.62948525,0
8.420287,-0.66625506,0
8.590277,5.1354895,0
10.041911,-3.8673832,0
7.9017277,-1.4798881,0
11.899718,3.7259486,0
9.051604,0.3827539,0
11.352257,6.371596,0
9.109003,6.31629,0
8.986895,4.2821684,0
14.449144,2.524259,0
9.143134,2.9460018,0
10.346221,11.710561,0
12.559138,1.9383751,0
10.937621,-1.563595,0
7.692245,-2.7738783,0
8.546134,7.6149254,0
11.915663,6.4161935,0
13.375472,-0.77827895,0
5.0752525,-2.9077644,0
10.277658,6.0179615,0
12.470605,1.5156393,0
8.371321,2.7425044,0
7.040472,-4.3357897,0
9.088979,-1.1024944,0
11.496334,-0.38598782,0
12.386606,0.6557783,0
8.473405,5.8218627,0
12.040182,-0.260012,0
11.540909,3.1544845,0
8.07087,8.075477,0
9.499784,6.6588664,0
9.456288,0.89224386,0
9.436428,7.2867236,0
8.854572,6.150739,0
12.034845,0.6901835,0
12.50299,1.3540261,0
11.461423,5.8043756,0
5.740224,3.4456127,0
12.962078,8.07816,0
11.800146,-2.9024642,0
11.174762,5.8969245,0
10.211912,0.69770664,0
11.473194,12.834341,0
12.565928,7.969928,0
9.940599,1.8053619,0
15.6016,14.269703,0
8.332347,5.453226,0
7.6159744,5.495184,0
13.294715,-0.36519846,0
10.718811,-1.8403686,0
12.363253,1.0182933,0
9.590511,1.1225693,0
6.1671762,2.3762326,0
5.9587,4.3629274,0
6.4560485,4.694298,0
9.071677,5.8785763,0
8.936097,5.703335,0
7.975454,5.572746,0
11.888909,-0.119598955,0
14.161915,2.6278112,0
9.212162,4.1589437,0
7.772455,5.7387686,0
12.085889,1.723395,0
8.618833,-3.7064347,0
13.459689,0.26963767,0
10.337739,-2.0262165,0
9.322106,5.9315133,0
12.547879,2.5609386,0
6.1554413,7.3811045,0
7.9157867,1.1771393,0
7.63076,5.484124,0
12.349625,0.9521181,0
9.253122,1.5133841,0
11.527549,5.9984183,0
6.526585,3.0443351,0
16.125383,14.15805,0
7.39546,5.4368277,0
9.244342,1.1289718,0
12.837033,8.326382,0
7.60826,-2.8719003,0
9.9137745,12.0924225,0
8.695183,5.5105953,0
10.537445,5.684827,0
9.483157,6.4014096,0
8.658346,-0.43940535,0
11.711073,11.938654,0
13.874976,1.2964889,0
13.3582945,8.716487,0
14.418178,1.4788805,0
8.314534,-1.6343807,0
7.2502227,-3.8627183,0
8.82577,-0.431176,0
6.7464905,-4.8151617,0
7.6984587,-1.9092833,0
14.304356,6.244827,0
12.359194,1.2659154,0
9.53137,3.8846655,0
14.366142,1.9145212,0
7.4649463,5.820798,0
11.761035,-2.8294103,0
7.347224,5.7891545,0
7.814098,-2.4555023,0
7.5032153,-3.3900847,0
8.870869,7.479878,0
8.575097,8.178887,0
7.642232,5.6887136,0
7.710689,-1.6204478,0
11.575997,11.12341,0
11.526895,-0.5912025,0
13.067076,-0.95980805,0
6.628451,-1.9763287,0
7.701014,4.4986386,0
14.303323,2.4290874,0
9.988245,12.736353,0
14.385218,1.439267,0
6.895092,-4.5774393,0
14.452617,2.3434818,0
13.316191,-0.67485666,0
7.6596727,-2.9271624,0
13.297295,2.653963,0
13.944101,0.31423432,0
11.417323,0.40164912,0
14.413405,1.9108869,0
12.912908,-1.6444323,0
12.140779,-2.3278372,0
12.80183,2.8671863,0
14.056947,0.20785774,0
9.240414,0.63948345,0
13.01185,8.402202,0
6.706237,-4.804043,0
9.150955,0.46685556,0
8.856994,4.6039214,0
15.943552,12.647336,0
14.409341,1.846938,0
14.92924,1.3789943,0
11.912462,-1.4941615,0
14.326077,6.2465324,0
8.268632,6.3659844,0
8.909386,8.303574,0
9.262634,-0.90278745,0
9.341546,-0.92725706,0
12.472127,-0.74359787,0
15.880481,14.123059,0
12.815219,7.454528,0
14.463303,1.6494402,0
14.119328,-0.9523727,0
14.436715,1.7877547,0
8.3175,7.1350346,0
9.99682,12.606658,0
6.510625,-4.9291615,0
8.84919,4.610602,0
8.169062,5.716068,0
11.471916,12.054713,0
12.242684,-0.97513074,0
7.3631697,-3.6667511,0
13.272819,-1.2946281,0
9.608672,0.13700294,0
7.6961007,5.5247316,0
13.016684,-2.1679735,0
13.757119,-1.026559,0
11.431799,-3.005642,0
8.9309,6.92181,0
11.815998,-2.9019578,0
8.742672,6.229855,0
9.20518,3.1341867,0
5.526919,3.3969567,0
11.338793,-0.1013264,0
7.900309,5.550537,0
14.3461685,6.251238,0
14.119425,13.038918,0
12.827679,1.6763986,0
12.5496435,0.5453662,0
11.486668,-0.7794016,0
13.682123,-1.9414718,0
7.6919293,6.117873,0
5.4593997,4.5559244,0
9.532498,-0.5965623,0
7.032935,-4.1456017,0
11.081567,-0.21885589,0
6.1421933,2.2413304,0
10.622366,12.347865,0
12.8315935,10.529967,0
9.881451,7.0238724,0
10.757411,3.7414696,0
6.1039715,7.4101014,0
8.972839,1.1639287,0
7.494444,-1.3738984,0
9.130335,7.333329,0
7.433217,6.4938693,0
5.4115906,-0.6116692,0
13.799914,-1.938091,0
13.150101,-1.3655394,0
11.642886,0.7514339,0
8.452058,5.3098855,0
12.442845,8.761436,0
11.648846,7.3367662,0
7.5659733,5.889007,0
4.491484,-3.7507982,0
9.646544,-3.8684645,0
4.7930393,4.2442217,0
4.9617558,3.85162,0
10.676778,0.42478707,0
10.341745,-0.01488749,0
6.0280423,4.702825,0
7.2936816,1.4511379,0
11.950599,-0.3406267,0
11.567195,1.0489742,0
8.277063,8.321686,0
7.8911,-2.0257308,0
5.903666,4.374509,0
7.0434766,3.383244,0
10.364674,6.00791,0
10.353251,6.0084405,0
8.837714,1.1689706,0
9.270433,-4.104052,0
1.3565636,-1.3643911,2
13.327243,8.701042,0
15.941698,12.373353,0
15.675729,11.7936125,0
12.410535,2.77261,0
11.877696,10.139219,0
15.893569,13.078385,0
9.170273,2.1396756,0
11.6108265,7.832091,0
8.99752,1.1440136,0
7.949587,-0.80521244,0
6.582984,0.85453266,0
11.467679,12.204523,0
11.730255,12.2016325,0
15.542261,12.798013,0
15.530907,12.86711,0
11.769728,12.036877,0
6.009811,4.6623144,0
9.067631,8.037462,0
10.938725,4.310892,0
13.33257,0.43591204,0
4.80259,3.5929925,0
7.9827814,6.0229506,0
10.618597,-3.7969859,0
4.8244557,3.8044424,0
11.993512,-1.402029,0
9.4569025,1.1224968,0
11.127667,12.437362,0
11.461787,3.221799,0
9.378642,-3.1432064,0
14.49535,1.6463737,0
15.552063,14.5837345,0
8.114249,5.6988635,0
0.4867056,12.601155,0
5.0875287,-3.3271878,0
12.669611,6.2490764,0
7.809567,5.8087506,0
12.659037,8.4035425,0
7.6179366,5.9828978,0
8.396498,5.787712,0
11.006018,-1.13965,0
16.026623,14.655752,0
15.758061,14.845314,0
6.018446,2.1096623,0
10.558976,-7.0288477,0
6.502074,2.836392,0
5.6996274,3.2388163,0
7.002599,-3.4224732,0
10.09184,12.637394,0
7.009341,1.1119391,0
6.819817,0.6223811,0
11.224593,13.319194,0
7.6400533,8.17548,0
8.489471,-0.44259495,0
11.729554,11.732467,0
6.510959,0.89763415,0
6.7664113,-0.59932435,0
10.460179,12.783732,0
11.982388,1.3589921,0
5.118051,4.382101,0
11.23514,13.486428,0
14.163712,2.545581,0
7.428049,7.541419,0
14.613674,1.7587438,0
13.536203,0.3271354,0
13.879719,-0.9370677,0
13.509944,0.33671552,0
7.052606,-4.227715,0
10.582057,-2.9083045,0
10.161542,12.606502,0
7.7568393,-2.0800834,0
13.2907095,1.2283275,0
6.314355,-1.6856046,0
8.941372,8.585095,0
12.050402,-0.6835224,0
11.537417,6.133862,0
5.2151303,-3.888171,0
7.107503,-0.13968778,0
10.321413,-1.7995417,0
8.350439,4.8394375,0
10.954482,-2.6004522,0
8.114268,-1.5239674,0
11.042061,3.8396294,0
15.365517,14.201586,0
8.565163,0.42339256,0
10.122698,-2.4595993,0
13.735822,0.649727,0
9.631998,-3.3132076,0
2.4071589,-2.3533957,1
12.143758,2.2472346,0
8.779397,1.6545322,0
10.945926,-3.6768634,0
7.832883,5.869517,0
8.092789,-1.8623766,0
8.320639,6.684842,0
8.726236,5.3732057,0
14.4807005,1.5804399,0
11.960659,0.6034234,0
15.009131,13.4159355,0
13.952966,2.0166533,0
14.134013,1.3323536,0
4.801108,-3.3314238,0
8.876794,0.09241053,0
12.059588,-3.094945,0
14.041,2.6841652,0
13.464327,10.06418,0
12.958943,7.3961277,0
9.139361,7.9305577,0
12.078475,6.4267864,0
8.929364,7.8970656,0
7.4066586,-3.1636555,0
12.691966,10.492984,0
6.7139177,0.599383,0
9.412453,4.0862694,0
12.374733,6.816271,0
8.969961,2.919742,0
8.388023,4.9689007,0
11.283709,2.515939,0
12.839973,-0.26774982,0
12.96316,6.269597,0
10.64377,7.840511,0
9.191019,1.9464619,0
10.345911,-3.8406837,0
13.830293,0.20531705,0
13.831571,-1.0858166,0
13.8784,0.31519622,0
12.56434,8.739882,0
13.532727,-1.340321,0
8.27926,8.066388,0
12.233145,13.26092,0
9.088895,-5.892674,0
14.815673,13.266227,0
12.290943,1.8044447,0
9.70195,4.6805873,0
12.934134,2.132581,0
6.424192,0.040895093,0
10.848769,10.036169,0
10.632926,8.15313,0
8.282844,-3.3822339,0
10.103687,-3.205678,0
15.602425,13.148787,0
13.40984,1.21143,0
9.24199,1.3999771,0
14.163222,5.663967,0
6.809736,10.384763,0
11.410004,10.935629,0
9.18461,1.6057281,0
8.930692,8.291508,0
8.851855,4.186122,0
8.697016,6.749175,0
12.407248,2.7596083,0
8.408897,-1.900019,0
11.052272,12.099489,0
8.669059,5.9196057,0
13.452457,6.802885,0
13.691619,-0.79786783,0
13.135075,5.904,0
10.997416,13.752684,0
11.101264,-1.4445423,0
9.744695,-2.1986406,0
10.298489,7.455251,0
9.529684,-2.994482,0
14.720602,13.971584,0
10.217992,0.2972006,0
12.574572,2.7711632,0
5.7331934,-3.5615902,0
8.935427,-3.6704507,0
11.569311,-1.269453,0
10.381358,12.544681,0
5.498987,4.9285793,0
8.677205,7.2557983,0
8.27388,4.97808,0
